ts,eth_price,funding_apr,in_position,cash,unrealized_pnl,total_funding_income_cumulative,account_value
2024-10-10T22:00:00+00:00,2375.28000000,21.90000000,True,2300.16843120,11.62687920,11.62687920,2509.53323120
2024-10-10T23:00:00+00:00,2383.76000000,21.90000000,True,2300.21610640,11.67455440,11.67455440,2509.58090640
2024-10-11T00:00:00+00:00,2383.93000000,21.90000000,True,2300.26378500,11.72223300,11.72223300,2509.62858500
2024-10-11T01:00:00+00:00,2404.76000000,21.90000000,True,2300.31188020,11.77032820,11.77032820,2509.67668020
2024-10-11T02:00:00+00:00,2398.26000000,21.90000000,True,2300.35984540,11.81829340,11.81829340,2509.72464540
2024-10-11T03:00:00+00:00,2408.99000000,21.90000000,True,2300.40802520,11.86647320,11.86647320,2509.77282520
2024-10-11T04:00:00+00:00,2405.18000000,21.90000000,True,2300.45612880,11.91457680,11.91457680,2509.82092880
2024-10-11T05:00:00+00:00,2405.30000000,21.90000000,True,2300.50423480,11.96268280,11.96268280,2509.86903480
2024-10-11T06:00:00+00:00,2409.06000000,21.90000000,True,2300.55241600,12.01086400,12.01086400,2509.91721600
2024-10-11T07:00:00+00:00,2404.75000000,21.90000000,True,2300.60051100,12.05895900,12.05895900,2509.96531100
2024-10-11T08:00:00+00:00,2402.00000000,21.90000000,True,2300.64855100,12.10699900,12.10699900,2510.01335100
2024-10-11T09:00:00+00:00,2412.99000000,21.90000000,True,2300.69681080,12.15525880,12.15525880,2510.06161080
2024-10-11T10:00:00+00:00,2412.79000000,21.90000000,True,2300.74506660,12.20351460,12.20351460,2510.10986660
2024-10-11T11:00:00+00:00,2415.73000000,21.90000000,True,2300.79338120,12.25182920,12.25182920,2510.15818120
2024-10-11T12:00:00+00:00,2423.41000000,21.90000000,True,2300.84184940,12.30029740,12.30029740,2510.20664940
2024-10-11T13:00:00+00:00,2431.49000000,21.90000000,True,2300.89047920,12.34892720,12.34892720,2510.25527920
2024-10-11T14:00:00+00:00,2433.04000000,21.90000000,True,2300.93914000,12.39758800,12.39758800,2510.30394000
2024-10-11T15:00:00+00:00,2444.50000000,21.90000000,True,2300.98803000,12.44647800,12.44647800,2510.35283000
2024-10-11T16:00:00+00:00,2437.52000000,21.90000000,True,2301.03678040,12.49522840,12.49522840,2510.40158040
2024-10-11T17:00:00+00:00,2448.38000000,21.90000000,True,2301.08574800,12.54419600,12.54419600,2510.45054800
2024-10-11T18:00:00+00:00,2444.39000000,21.90000000,True,2301.13463580,12.59308380,12.59308380,2510.49943580
2024-10-11T19:00:00+00:00,2457.43000000,21.90000000,True,2301.18378440,12.64223240,12.64223240,2510.54858440
2024-10-11T20:00:00+00:00,2456.90000000,21.90000000,True,2301.23292240,12.69137040,12.69137040,2510.59772240
2024-10-11T21:00:00+00:00,2450.50000000,21.90000000,True,2301.28193240,12.74038040,12.74038040,2510.64673240
2024-10-11T22:00:00+00:00,2438.51000000,21.90000000,True,2301.33070260,12.78915060,12.78915060,2510.69550260
2024-10-11T23:00:00+00:00,2436.86000000,21.90000000,True,2301.37943980,12.83788780,12.83788780,2510.74423980
2024-10-12T00:00:00+00:00,2444.38000000,21.90000000,True,2301.42832740,12.88677540,12.88677540,2510.79312740
2024-10-12T01:00:00+00:00,2442.77000000,21.90000000,True,2301.47718280,12.93563080,12.93563080,2510.84198280
2024-10-12T02:00:00+00:00,2436.01000000,21.90000000,True,2301.52590300,12.98435100,12.98435100,2510.89070300
2024-10-12T03:00:00+00:00,2437.19000000,21.90000000,True,2301.57464680,13.03309480,13.03309480,2510.93944680
2024-10-12T04:00:00+00:00,2444.46000000,21.90000000,True,2301.62353600,13.08198400,13.08198400,2510.98833600
2024-10-12T05:00:00+00:00,2446.37000000,21.90000000,True,2301.67246340,13.13091140,13.13091140,2511.03726340
2024-10-12T06:00:00+00:00,2445.58000000,21.90000000,True,2301.72137500,13.17982300,13.17982300,2511.08617500
2024-10-12T07:00:00+00:00,2445.51000000,21.90000000,True,2301.77028520,13.22873320,13.22873320,2511.13508520
2024-10-12T08:00:00+00:00,2444.53000000,21.90000000,True,2301.81917580,13.27762380,13.27762380,2511.18397580
2024-10-12T09:00:00+00:00,2443.68000000,21.90000000,True,2301.86804940,13.32649740,13.32649740,2511.23284940
2024-10-12T10:00:00+00:00,2452.97000000,21.90000000,True,2301.91710880,13.37555680,13.37555680,2511.28190880
2024-10-12T11:00:00+00:00,2451.52000000,21.90000000,True,2301.96613920,13.42458720,13.42458720,2511.33093920
2024-10-12T12:00:00+00:00,2456.80000000,21.90000000,True,2302.01527520,13.47372320,13.47372320,2511.38007520
